NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.691331555618646,0.70139827979996,0.756102559241462,0.703560545817255,0.60964379399384,0.511368446506809,0.423227176753129,NaN,NaN,NaN,0.277995333244946,0.34387785603837,0.357602742563277,NaN,NaN,0.175547882743915,0.0636129098349401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.37346119802838,1.45033997192352,1.17034448024623,NaN,NaN,NaN,0.71068539442434,0.614716956535059,0.513779972421656,0.284453561383477,0.307536880875414,0.227043617823121,0.312593207487498,0.389963448609028,0.395564071642183,0.341436489401523,0.267019524017429,0.186109296482463,0.0842318920386015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.939724962430098,1.26463812403049,1.54803007437111,1.75210949539074,1.8774110886023,2.04842067063288,1.70166869021778,1.33036093339825,NaN,NaN,NaN,0.723825603811345,0.585979489925914,0.229016423100761,0.259674686492626,0.22805238974278,0.323133893154085,0.400504134275615,0.387708691689042,0.333581109448382,0.259164144064289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85354590362188,2.51711238119762,2.59773930110776,NaN,2.58429470550704,2.48712046653085,2.52481386623753,NaN,2.30667921441516,1.8390363971393,1.64430305251256,1.1782563382296,0.932666825534145,0.761611913789724,0.590146387048588,0.215286348292944,0.277010120706666,0.271766974216749,0.347757954290433,0.432244481053357,0.400302840706242,0.339058972824187,0.257804531965061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72790876905978,3.2749418830955,NaN,3.5116961053361,3.28573977815424,2.9726765164141,2.81586175597794,2.79568072683901,2.39103385568843,1.96324974869824,1.63995598835368,1.04978523992461,0.713598116516835,0.522632074263362,0.393385784068912,0.166241191819753,0.267814369701764,0.270033494796771,0.291547382328283,0.349450757602746,0.317509117255631,0.282848400862037,0.227135605674653,0.174464815513554,0.0269772523442459,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.12714833504712,4.47810952206519,NaN,4.28590456297226,3.91439537903747,3.32115382247613,2.79664684269973,2.50057868450116,2.1290088858159,1.77280636542557,1.41625072607668,0.915943705018991,0.5490950667366,0.37612825444732,0.278365025796075,0.13971538714043,0.213664450267556,0.208746686654651,0.209303926336829,0.261133154563028,0.249936675636793,0.219351372959775,0.170153229471598,0.127806847003919,0.0135816809659811,NaN,0,0,0,0,0.00523518030610241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.72307274729417,5.9537241038635,5.16372420566834,4.54656531979241,3.69581537528531,2.81219954326236,2.22366726393042,1.83373786198169,1.46979316686604,1.16971425037493,0.821883882062581,0.434898493374349,0.286076514192856,0.213495764481175,NaN,0.148599352044987,0.143681588432082,0.150380924945012,0.19346094633394,0.180849385436957,0.129645100556278,0.0804469570681009,0.0587195568040825,0,0,0,0,NaN,0,0.0147134877131462,0.02419179512019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.24690500834339,8.74018607988777,7.13744158602223,5.56602982957152,4.4185317069468,3.44228029598398,2.54068755717266,1.9197296388598,1.5056165448118,1.04080630388586,0.718834246315199,0.455061507508899,0.204500325563372,0.176717897672541,0.157093640503188,0.104650488747954,0.10766072664653,NaN,NaN,0.160465839128579,0.155978541723348,0.104774256842669,0.0555761133544916,0.0338487130904732,0,0,0,0,NaN,0,NaN,0.0456538716765386,0.0671159482328872,0.0894531789535205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.32460418623918,8.48653958935946,9.80788704338518,10.1217688730331,9.39419901724038,7.52554879227639,5.58184225326674,3.93643909132009,2.8156664293075,1.85894870492951,1.25636553454135,0.887010977892852,0.558201177126795,0.430118811275192,0.292447296166951,0.171231264217266,0.163252856324906,0.123365134307436,0.0686649053892668,0.0431629074192584,0.0396360786723649,0.0399866466249768,0.0585906505944771,0.0585906505944771,0.0399866466249768,0.0221115320934692,0.0142173364865848,0,0,0,0,0,0,NaN,0.0679911023971719,0.0894531789535205,0.111790409674154,0.111790409674154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250152822807921,0.706387727529003,1.6186276450308,3.14567303971745,5.39177942006584,7.49677513845683,9.48269765219942,10.4250126379505,10.5511719957411,9.67775914270675,7.77925415818728,5.491641716171,3.32102620630997,2.08099796342938,1.18673984187456,0.841713535410038,0.63433428924552,0.395072517438854,0.33473392114592,0.232960205547786,0.212812318966416,0.241096984922438,0.201209262904968,0.126025295524213,0.0614415236173987,0.0376527074809703,0.0145445957714779,0.0216608814128731,0.0216608814128731,0.0145445957714779,0.00770712029644566,0.00468748264533923,0,0,0,0,0,0,0.0585127949901281,0.0679911023971719,0.0894531789535205,0.111790409674154,0.111790409674154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.362945287368956,NaN,1.61126584504995,3.21932738311192,5.63410347076811,7.60790930305713,9.52573767369306,10.2967267831874,10.2771955634771,9.3217650950987,7.55192016322068,5.22778500283377,2.90795739433668,1.74151774498363,0.905602884110673,0.697945749109143,0.545654185188525,0.309299763023214,0.25550136281578,0.162312477840185,0.190112875573698,NaN,0.213348291481816,0.146011419051009,0.0834911327542462,0.0597023166178179,0.0177041877393271,0.0360079844964141,0.0654373712275831,0.0921041496894516,0.102063083414728,0.0901595006210718,0.063159366882802,0.0344905432482397,0.0115149044289757,0.00409709798713215,0,0,0.0361755642694948,0.0456538716765386,0.0671159482328872,0.0894531789535205,0.0894531789535205,0.0671159482328872,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.413674262470316,0.609722700044697,1.05848692270074,1.72449353045339,3.07260969216108,5.21976342720287,6.82273209429696,8.42491071449738,8.7958407276644,8.20135536060863,6.87072899126141,5.26702442282279,3.5656681289866,1.9056682788656,1.21860143709544,0.596373201421113,0.417767708769573,0.307835989053109,0.175966780396949,0.220945074131214,0.165971956537621,0.218090483892037,0.27218740917587,0.261218890829453,0.19579538375086,0.133852114681404,0.110321339112566,0.0265786637972058,0.0543444097557382,0.110863636658419,0.157523946695492,0.173737645042738,0.15141657324101,0.106747701220731,0.0619239534336627,0.0220738190544807,0.0115149044289757,0,NaN,0.0147134877131462,0.02419179512019,NaN,0.0679911023971719,0.0679911023971719,0.0456538716765386,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.482821127030011,0.717617464742503,1.11290613125985,1.6849206015646,2.55350170540728,4.02659552700095,5.10298358542432,6.32841115163194,6.7948091338188,6.32348840415589,5.04288852211342,3.50765478965999,2.23459781694279,1.1489221539264,0.786468391168312,0.436353479257795,0.293197186955841,0.222191172210456,NaN,0.252487477159884,0.239335456455073,NaN,0.642713480197464,0.999906088114473,1.31821063306494,NaN,0.869517416120813,0.429423814098755,NaN,0.295411249002513,0.309613582037529,0.297161148916272,0.25179529916423,0.187966964842819,NaN,0.0492446953443546,0.0299791586235169,0,0,0.00523518030610241,0.0147134877131462,0.0361755642694948,0.0585127949901281,NaN,0.0361755642694948,0.0147134877131462,0.00523518030610241,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.511442424955735,0.74321567885676,1.07269041176503,1.49482150721577,1.94755828485301,2.89613962362886,3.72146433898345,4.67162906620155,5.10138842554888,4.70573478634573,3.57443901701739,2.25238749743892,1.33636228950886,0.655438792858222,0.484344999787206,0.344541578251001,0.237288774961896,0.163876360071596,0.127821358043792,0.227474330720295,0.254223936894022,0.615112005613944,0.863959428805093,1.2437218693239,NaN,1.65577550465632,1.36617050568854,0.994736054111988,0.825194312811832,0.527463410677161,0.45912347339211,0.410300623927262,0.342036832921294,0.26683452971143,0.1898361403357,0.0826228914481407,0.0504801087934939,NaN,0,0,0,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.314488746806221,0.535077945525993,0.755442511978099,1.06297358386466,1.33001542061343,1.55709441914444,2.14023921429885,2.50506051660042,2.88269344490026,3.00688270837514,2.73668625527367,2.02679145351895,1.28815319667212,0.77433306642076,0.291686843981164,0.19654458699283,0.160559268686898,0.127024587710063,0.0978381748610039,0.143163930223522,0.272364376953797,0.390421389357551,NaN,1.56694013416148,1.92648057618639,NaN,2.2171485091261,NaN,NaN,1.47915684073997,0.766884151410958,0.66672132461176,0.600390568136572,0.50213035145953,0.427507183612065,0.417930069267746,0.388745333665661,0.331299983870708,0.167131764666857,0.0677555185146263,0.0235583172670401,0,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.00617871938210719,0.134016259907798,0.285999613036153,0.511969864142467,0.710259154373789,0.949018527511597,1.0499648763203,1.12417513553308,1.48362090438521,1.56381443410923,1.55080177805844,1.38876877766328,1.15434118424238,0.76375687281967,0.501256883114515,0.371003629067799,0.126691995640839,0.119229533717828,0.120937506077175,0.111604472409388,0.0824180595603292,0.190899555065555,0.376736264612415,0.578874410608057,1.90869152719226,2.26122518627283,2.59265676311262,2.94304353361038,3.01286498910032,NaN,NaN,2.68075865569075,1.38998145571319,1.08037675290675,0.882680047643629,0.672791018571381,0.537453038699521,0.510743891351493,0.500474193959634,0.438678190822736,0.276698969332038,0.151374708685062,0.0809241989749819,0.00523518030610241,0,0,0,0,NaN,0,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.017424659335935,0.0882234373736242,0.170703465612917,0.314578147488397,0.422590935717108,0.596944573430055,0.705168787014207,0.794163518616526,1.05864543873981,1.1065522274541,1.04169527359536,0.859222230013909,0.698390038115571,0.455359442897584,0.295294617426307,0.2143321250693,0.0562836926271042,0.0525262691644393,0.0552848101869556,0.0851757819711458,0.0837290115090937,0.281860527503976,0.557075261177565,0.751875714771888,2.06795210640483,2.46826218456313,NaN,3.74612834614586,4.26667559521343,4.37990615984075,4.21376246577763,3.83626521098961,2.16886912360277,1.66107410287759,1.42698937522062,1.1557627808291,0.932154427300134,0.795822398421113,0.721164253840448,0.57829717908559,0.407604797172337,0.272016374122555,0.188328064213543,0.0147134877131462,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN
NaN,NaN,0.0453688754562633,0.0385909424137008,0.063558293102031,0.10293057341852,0.244382117286965,0.345452574887362,0.46486805014191,0.503782543508876,0.47370004932164,0.520478676563722,0.527898578790083,0.551561523135905,0.521257127166258,0.486282882021982,0.337073590970198,0.209549669495559,0.138857570853502,0.0367490115469322,NaN,NaN,NaN,0.0905288915289537,0.387505876338391,0.759124646002508,1.02243785867764,2.10092124498011,3.00980597972547,4.30965427495004,6.19265764584137,NaN,6.99264092845422,5.94835943271668,4.93407994958108,3.25339005018728,2.4561537935516,2.12402072469654,1.71838937850019,1.45869522291518,1.24191900136231,1.07459473511076,0.772798619665605,0.56543141697141,0.412751631746101,0.312744983120021,0.0361755642694948,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN
NaN,NaN,0.0547572074422063,0.0499403035183425,0.0584120593988654,0.0756742134934568,0.197782791391041,NaN,0.354268275748169,0.375801739777761,0.334447806586371,0.324578530574627,0.3389862451308,0.380670282561265,0.386094924991561,0.384567910469697,0.275229500586894,0.16182233029304,0.101519981734204,0.0417424702098072,0.00794097732888966,NaN,NaN,NaN,0.469247242755984,0.884191853285682,1.35452101833364,2.32968445020743,3.77885138008401,5.43021471593469,7.73492605547105,9.1339007557072,9.0596710711059,8.14541349576625,7.16527831545454,5.64922726258922,4.13906861908529,3.20766752120624,2.34025837369579,1.9630085296993,1.74104697568368,1.61869763084511,1.26237837834665,1.03169655533124,0.788307195294905,0.573261181743824,0.183820130716717,0.0407450366294762,0.0144974201557574,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,0.0655456087935926,0.0734391459157516,0.0713297851095403,0.0689816481089786,0.0541420272573152,0.0981183991048213,0.105787843903295,0.132437582024,0.151876478473882,0.13535909119475,0.132257522244838,0.157673919579236,0.179076050692901,0.171054997462807,0.180203415589553,0.147701398309646,0.0992057641970985,0.0689630489328493,0.0348789988803901,0.0128442717577288,NaN,0.0592902918715819,0.0787147911268693,0.488797233507063,0.913557640656099,1.72591063262525,2.9323480383715,5.16954503711836,7.21638053689101,NaN,11.2687805942034,11.1343470465886,NaN,9.34156933129513,8.02770490096423,5.85432190111543,4.38029913166516,3.18399288685421,2.59577359222373,2.20684573970092,1.97042511775852,NaN,1.09365684643019,0.762340852622506,0.550230969563165,0.255563622744246,0.0669926531031949,0.0407450366294762,0,0,0,0,0,NaN,NaN,NaN,NaN
NaN,0.0888440956703712,0.0906972511882383,0.0845257586361511,0.0782951338236258,0.0583467257820047,0.0655360378266087,0.0507872293017426,0.0671501232387002,0.0979561477499384,NaN,0.0921694844497201,0.105547050007246,0.112651809925695,0.113712396843441,0.122860814970188,0.11458010696631,0.0910250956210556,0.0971983862094256,0.104072891935239,0.0923333457451424,0.0716462312086679,0.0607586003268681,0.0730700037039913,0.496019197627646,0.960575635473047,2.16740601849111,3.94848619243859,7.24610881811306,9.8392882551867,NaN,NaN,13.7960845114811,12.9267956762989,11.62000504566,10.1043012044583,7.33429534834613,5.64939645937736,4.71715141342821,3.88438624374508,3.10116562010932,2.69294834193282,2.0914562167376,1.42620786100597,0.870485979322191,0.622035739291375,0.395677793121908,0.126426086731017,0.100178470257298,0,0,0,0,0,NaN,NaN,NaN,NaN
0.086635577949709,0.0866524682892207,0.0924185991859766,0.0849643282071132,0.0717669297524339,0.055441225441917,0.0530061581373028,0.0412804334239046,0.0582135729528439,0.100207949686096,0.0924764575895328,0.0834468556899472,0.0883501793255494,0.0954549392439984,0.108082273399713,0.11723069152646,0.121826173745268,0.0883655886047765,0.0945388791931465,0.108474840236002,0.10030624153899,0.0767265360155642,NaN,NaN,0.561887876976924,1.10853414001713,2.51498088232204,4.65216589729727,8.10806491354774,10.9128074608962,13.0439860334811,15.2301263742088,15.547957825223,14.5912902240812,12.7837067730897,10.9981616027594,8.22460652228156,6.60264885840791,6.14293481983172,5.12503964002746,3.90579115687651,3.32248339897248,2.67233024276545,1.69517106720016,1.02887403651952,0.772435903891217,0.543291361119131,0.188283023825549,0.16203540735183,0,0,0,0,0,0,0,0,NaN
0.117979094506353,0.129998079680957,0.12997902835409,0.104964138955511,0.0685820314724175,0.0521930419936724,0.0444936756001808,0.0354429069916146,0.0391882477241557,0.0888378885653238,0.101614522447462,0.11283153350726,0.124484880974409,0.129905198796556,0.122572507987991,0.0995265980593912,0.123354691474703,NaN,0.105070889490306,0.12921139676125,NaN,0.0983921132502926,NaN,NaN,NaN,1.19185856137244,2.61925543808885,4.8321862103073,7.8995322710326,10.6667912271349,12.7508243010894,15.033129893631,15.4835656943082,14.3868475830769,NaN,10.6767264043422,8.26563908129712,6.87189197426235,NaN,5.5846068113122,4.05311327694667,3.36947487839095,2.84382797867203,1.6697876519701,1.1170243409562,0.861378056264169,0.537707800574236,NaN,0.16203540735183,0.00267328356056293,0.00869859416449769,0.0218039842717832,0.0380695678343789,0.043127054035277,0.0317208085609111,NaN,NaN,NaN
0.124956900612233,0.136975885786837,0.132335338448805,0.107320449050226,0.061365242686861,0.048563081367233,0.0461775582195485,0.0636832877458647,0.0812879407809687,0.146322602553133,0.190206815473911,0.258509213400414,0.34536074151493,0.367014902731053,0.286425266015394,0.168161181404593,0.174147075125428,NaN,0.127005226563753,0.154610690265895,0.153015391347054,0.135899378066569,0.131638560670505,0.215424311847476,0.586066564413921,1.24555760210594,2.65193609427954,4.68131340228383,7.41409349550724,9.93990964111156,12.1240484641201,14.2095263908028,NaN,NaN,NaN,9.59310018938487,7.6067444620909,6.71613250656258,NaN,5.68438982999331,4.28029797385796,3.55521666399703,3.03752626580679,1.59689539183265,1.18192830880116,NaN,0.457491167918257,NaN,0.123208273107474,0.0157074641582549,0.0227965558486338,0.0487781371503938,0.0941997492423688,0.129602152648655,0.11819590717429,NaN,NaN,NaN
0.131224108532792,0.150647876284617,0.147956082819944,0.140388086898574,0.124151239528839,0.187521365986495,0.261003119244761,0.297210222850151,0.244151189308319,0.26210521663964,0.330699899749146,0.408967138591392,0.492291831098593,0.474347560162884,0.352506276136444,0.205836390783583,0.208987097134233,NaN,0.124265775350689,0.152842715790634,0.151866205454231,0.150948265965317,0.14074885445048,0.208205379569895,0.395165100514606,1.01337365027155,2.43996459531516,4.20209165705521,6.77339321726051,9.01069234487858,11.1428062185737,12.5148126327935,12.2548983308884,NaN,NaN,8.23284204444781,6.49249513836095,5.87998394644542,5.70657873866478,4.97916975744623,4.04709705127642,3.44346740709196,2.98055414354087,1.57833530945467,1.20527427616759,0.788188319396675,0.333807929206765,NaN,0.11560279047284,0.0819069641960061,0.0987844183271669,0.142678094853107,0.233921706236092,0.311750951807153,NaN,NaN,NaN,NaN
0.13647359829871,0.1495119546326,0.138213344177112,0.164767268569868,0.16474930795252,0.24322239767525,0.314689561600062,0.374175472063246,NaN,0.429555738328672,0.556543353335476,NaN,0.700510882720724,0.641166521819452,0.482340408663776,NaN,NaN,0.142084564449496,0.0911763756238184,0.121521290539025,0.121521290539025,0.163527504162808,NaN,NaN,0.289077455465778,NaN,1.86385075075748,3.07892485659619,4.97503020975967,6.39153185449881,7.83244927731026,8.43076483743127,8.25755263232098,7.54034985964008,6.50497204694136,6.34928059601057,5.02033693093746,4.5910186741319,4.27405085546038,3.93130189816316,3.38020546052233,2.89408465721797,2.47921677314977,1.42938254204427,NaN,0.670076456254993,0.325510803584689,NaN,0.132047158883646,0.136005194554896,0.190748713049946,0.260890008472461,0.411567058969431,0.545566262900669,0.526433669556964,NaN,NaN,NaN
0.135216500829453,0.148254857163343,0.135873105954869,0.237729507737184,NaN,NaN,0.416859454776729,0.513159976085601,NaN,0.763113683225761,0.956103641167027,1.00741391744789,1.10287070831076,1.00635404535321,0.840189703881484,0.62815726602708,0.425228637074115,0.183344079022039,NaN,0.114438488369573,0.128067984156435,0.214748659221484,0.190919751919786,0.215784127852233,0.265131144290852,0.477469584103389,1.19165686116353,1.96826329271826,3.38419947739439,4.47860378729034,5.64345621974515,5.80014370112372,5.29020441620191,4.54267071867307,3.75050205226958,3.60235562682084,2.90121626188681,2.91443092728824,2.8290338888186,2.80354663977042,2.4092884474033,1.95243078293742,1.56903665622795,0.886788513401762,0.63170550916634,0.410152323872001,0.288834674075283,0.195771897477391,0.173115948448095,0.191571404275103,0.34813351260022,0.496941320807403,0.836225438473059,1.23029348888973,1.4179780735446,NaN,NaN,NaN
0.122192999347793,0.134082469935375,0.119099254901889,0.298662176326455,NaN,NaN,NaN,0.58721940211632,0.746721168135138,0.952436000438651,1.18653566023063,1.31973271766145,1.58004857934236,1.53510652555962,1.29735415083068,0.977252957533449,0.592595029501064,NaN,NaN,0.127333804509154,0.128087110073329,NaN,NaN,0.202873466876899,0.238443935141403,0.31974581109281,0.656767794341378,1.2090828551009,2.34982873056827,3.29172642091059,4.19826971601232,4.33039596778715,3.92915293999183,NaN,NaN,NaN,NaN,NaN,NaN,2.09883415809955,1.84616727643535,1.51270749840107,1.25279887630035,0.796934419558453,0.544098599741494,0.402909446569932,0.341421316491055,0.203261439368639,0.201539930669695,0.221226884231729,0.575080930486161,0.817958588952427,1.23412550479125,1.62241012065562,1.78147860323536,1.54032639738747,NaN,NaN
NaN,0.101488270373651,0.095703088150028,0.280713924383432,NaN,NaN,NaN,0.732655481527953,1.06905135533525,1.28211209629994,1.48797653275614,1.77316274076578,2.22323527362186,2.26848983596037,1.94551005163762,1.44036185331227,NaN,NaN,NaN,0.0781993662553996,0.074569729760238,NaN,NaN,0.162088494244232,NaN,0.224276470671521,0.298296775783616,0.554301371893376,1.0296347311817,1.38913784182538,1.87332576151827,2.13963789303771,2.19877370165817,1.96075559684321,NaN,NaN,NaN,NaN,0.969814756992562,1.19333204548069,1.14101757737475,0.983635111704243,0.854019712766711,0.620721206347257,0.458686858369513,0.361859493872804,0.325085040856231,0.187079511759649,0.228827260388765,0.268188772126127,0.817103641949858,1.16590177866795,1.70382405891155,2.23536752745367,2.59319430415268,2.50944132803521,NaN,NaN
